import_id,first_name,last_name,display_name,normalized_name,sport,is_professional,is_nickname,alternate_names,needs_review
3499,Darius,Garland,Darius Garland,darius garland,Basketball,true,false,{},false
3500,Dean,Wade,Dean Wade,dean wade,Basketball,true,false,{},false
3501,De'Andre,Hunter,De'Andre Hunter,de'andre hunter,Basketball,true,false,{},false
3502,Darius,Bazley,Darius Bazley,darius bazley,Basketball,true,false,{},false
3503,T.J.,Leaf,T.J. Leaf,t.j. leaf,Basketball,true,false,{},false
3504,Tacko,Fall,Tacko Fall,tacko fall,Basketball,true,false,{},false
3505,Talen,Horton-Tucker,Talen Horton-Tucker,talen horton-tucker,Basketball,true,false,{},false
3506,Tariq,Owens,Tariq Owens,tariq owens,Basketball,true,false,{},false
3507,Terance,Mann,Terance Mann,terance mann,Basketball,true,false,{},false
3508,Terence,Davis,Terence Davis,terence davis,Basketball,true,false,{},false
3509,Stanton,Kidd,Stanton Kidd,stanton kidd,Basketball,true,false,{},false
3510,Romeo,Langford,Romeo Langford,romeo langford,Basketball,true,false,{},false
3511,Rui,Hachimura,Rui Hachimura,rui hachimura,Basketball,true,false,{},false
3512,Sekou,Doumbouya,Sekou Doumbouya,sekou doumbouya,Basketball,true,false,{},false
3513,Shamorie,Ponds,Shamorie Ponds,shamorie ponds,Basketball,true,false,{},false
3514,Vincent,Poirier,Vincent Poirier,vincent poirier,Basketball,true,false,{},false
3515,Vlatko,Cancar,Vlatko Cancar,vlatko cancar,Basketball,true,false,{},false
3516,Wenyen,Gabriel,Wenyen Gabriel,wenyen gabriel,Basketball,true,false,{},false
3517,William,Howard,William Howard,william howard,Basketball,true,false,{},false
3518,Zach,Norvell Jr.,Zach Norvell Jr.,zach norvell jr.,Basketball,true,false,{},false
3519,Zion,Williamson,Zion Williamson,zion williamson,Basketball,true,false,{},false
3520,Zylan,Cheatham,Zylan Cheatham,zylan cheatham,Basketball,true,false,{},false
3521,Vic,Law,Vic Law,vic law,Basketball,true,false,{},false
3522,Tremont,Waters,Tremont Waters,tremont waters,Basketball,true,false,{},false
3523,Ty,Jerome,Ty Jerome,ty jerome,Basketball,true,false,{},false
3524,Tyler,Cook,Tyler Cook,tyler cook,Basketball,true,false,{},false
3525,Tyler,Herro,Tyler Herro,tyler herro,Basketball,true,false,{},false
3526,Matisse,Thybulle,Matisse Thybulle,matisse thybulle,Basketball,true,false,{},false
3527,Matt,Mooney,Matt Mooney,matt mooney,Basketball,true,false,{},false
3528,Matt,Thomas,Matt Thomas,matt thomas,Basketball,true,false,{},false
3529,Max,Strus,Max Strus,max strus,Basketball,true,false,{},false
3530,Mfiondu,Kabengele,Mfiondu Kabengele,mfiondu kabengele,Basketball,true,false,{},false
3531,Michael,Frazier II,Michael Frazier II,michael frazier ii,Basketball,true,false,{},false
3532,Michael,Porter Jr.,Michael Porter Jr.,michael porter jr.,Basketball,true,false,{},false
3533,Miye,Oni,Miye Oni,miye oni,Basketball,true,false,{},false
3534,Marko,Guduric,Marko Guduric,marko guduric,Basketball,true,false,{},false
3535,Louis,King,Louis King,louis king,Basketball,true,false,{},false
3536,Luguentz,Dort,Luguentz Dort,luguentz dort,Basketball,true,false,{},false
3537,Luka,Samanic,Luka Samanic,luka samanic,Basketball,true,false,{},false
3538,Malik,Newman,Malik Newman,malik newman,Basketball,true,false,{},false
3539,Marial,Shayok,Marial Shayok,marial shayok,Basketball,true,false,{},false
3540,Marques,Bolden,Marques Bolden,marques bolden,Basketball,true,false,{},false
3541,Paul,Watson,Paul Watson,paul watson,Basketball,true,false,{},false
3542,P.J.,Washington,P.J. Washington,p.j. washington,Basketball,true,false,{},false
3543,Quinndary,Weatherspoon,Quinndary Weatherspoon,quinndary weatherspoon,Basketball,true,false,{},false
3544,Rayjon,Tucker,Rayjon Tucker,rayjon tucker,Basketball,true,false,{},false
3545,RJ,Barrett,RJ Barrett,rj barrett,Basketball,true,false,{},false
3546,Oshae,Brissett,Oshae Brissett,oshae brissett,Basketball,true,false,{},false
3547,Moses,Brown,Moses Brown,moses brown,Basketball,true,false,{},false
3548,Mychal,Mulder,Mychal Mulder,mychal mulder,Basketball,true,false,{},false
3549,Nassir,Little,Nassir Little,nassir little,Basketball,true,false,{},false
3550,Naz,Reid,Naz Reid,naz reid,Basketball,true,false,{},false
3551,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,nickeil alexander-walker,Basketball,true,false,{},false
3552,Nicolo,Melli,Nicolo Melli,nicolo melli,Basketball,true,false,{},false
3553,Nigel,Williams-Goss,Nigel Williams-Goss,nigel williams-goss,Basketball,true,false,{},false
3554,Norvel,Pelle,Norvel Pelle,norvel pelle,Basketball,true,false,{},false
3555,Nicolas,Claxton,Nicolas Claxton,nicolas claxton,Basketball,true,false,{},false
3556,Freddie,Gillespie,Freddie Gillespie,freddie gillespie,Basketball,true,false,{},false
3557,Gabriel,Deck,Gabriel Deck,gabriel deck,Basketball,true,false,{},false
3558,Grant,Riller,Grant Riller,grant riller,Basketball,true,false,{},false
3559,Greg,Whittington,Greg Whittington,greg whittington,Basketball,true,false,{},false
3560,Facundo,Campazzo,Facundo Campazzo,facundo campazzo,Basketball,true,false,{},false
3561,Didi,Louzada,Didi Louzada,didi louzada,Basketball,true,false,{},false
3562,Dylan,Windler,Dylan Windler,dylan windler,Basketball,true,false,{},false
3563,Elijah,Bryant,Elijah Bryant,elijah bryant,Basketball,true,false,{},false
3564,Elijah,Hughes,Elijah Hughes,elijah hughes,Basketball,true,false,{},false
3565,Jay,Scrubb,Jay Scrubb,jay scrubb,Basketball,true,false,{},false
3566,Jontay,Porter,Jontay Porter,jontay porter,Basketball,true,false,{},false
3567,Devon,Dotson,Devon Dotson,devon dotson,Basketball,true,false,{},false
3568,Immanuel,Quickley,Immanuel Quickley,immanuel quickley,Basketball,true,false,{},false
3569,Isaac,Okoro,Isaac Okoro,isaac okoro,Basketball,true,false,{},false
3570,Isaiah,Joe,Isaiah Joe,isaiah joe,Basketball,true,false,{},false
3571,Isaiah,Stewart,Isaiah Stewart,isaiah stewart,Basketball,true,false,{},false
3572,James,Wiseman,James Wiseman,james wiseman,Basketball,true,false,{},false
3573,Jaden,McDaniels,Jaden McDaniels,jaden mcdaniels,Basketball,true,false,{},false
3574,Jae'Sean,Tate,Jae'Sean Tate,jae'sean tate,Basketball,true,false,{},false
3575,Jahmi'us,Ramsey,Jahmi'us Ramsey,jahmi'us ramsey,Basketball,true,false,{},false
3576,Jalen,Harris,Jalen Harris,jalen harris,Basketball,true,false,{},false
3577,Jalen,Smith,Jalen Smith,jalen smith,Basketball,true,false,{},false
3578,Devin,Vassell,Devin Vassell,devin vassell,Basketball,true,false,{},false
3579,Brodric,Thomas,Brodric Thomas,brodric thomas,Basketball,true,false,{},false
3580,CJ,Elleby,CJ Elleby,cj elleby,Basketball,true,false,{},false
3581,Cameron,Oliver,Cameron Oliver,cameron oliver,Basketball,true,false,{},false
3582,Aaron,Nesmith,Aaron Nesmith,aaron nesmith,Basketball,true,false,{},false
3583,Aleksej,Pokusevski,Aleksej Pokusevski,aleksej pokusevski,Basketball,true,false,{},false
3584,Ashton,Hagans,Ashton Hagans,ashton hagans,Basketball,true,false,{},false
3585,Anthony,Edwards,Anthony Edwards,anthony edwards,Basketball,true,false,{},false
3586,Anthony,Gill,Anthony Gill,anthony gill,Basketball,true,false,{},false
3587,Anthony,Lamb,Anthony Lamb,anthony lamb,Basketball,true,false,{},false
3588,Armoni,Brooks,Armoni Brooks,armoni brooks,Basketball,true,false,{},false
3589,Amida,Brimah,Amida Brimah,amida brimah,Basketball,true,false,{},false
3590,Deividas,Sirvydis,Deividas Sirvydis,deividas sirvydis,Basketball,true,false,{},false
3591,Deni,Avdija,Deni Avdija,deni avdija,Basketball,true,false,{},false
3592,Desmond,Bane,Desmond Bane,desmond bane,Basketball,true,false,{},false
3593,Daniel,Oturu,Daniel Oturu,daniel oturu,Basketball,true,false,{},false
3594,Cassius,Stanley,Cassius Stanley,cassius stanley,Basketball,true,false,{},false
3595,Cassius,Winston,Cassius Winston,cassius winston,Basketball,true,false,{},false
3596,Chuma,Okeke,Chuma Okeke,chuma okeke,Basketball,true,false,{},false
3597,Dakota,Mathias,Dakota Mathias,dakota mathias,Basketball,true,false,{},false
3598,Devin,Cannady,Devin Cannady,devin cannady,Basketball,true,false,{},false
3599,Cole,Anthony,Cole Anthony,cole anthony,Basketball,true,false,{},false
3600,Jordan,Nwora,Jordan Nwora,jordan nwora,Basketball,true,false,{},false
3601,Trent,Forrest,Trent Forrest,trent forrest,Basketball,true,false,{},false
3602,Tre,Jones,Tre Jones,tre jones,Basketball,true,false,{},false
3603,Theo,Maledon,Theo Maledon,theo maledon,Basketball,true,false,{},false
3604,Ty-Shon,Alexander,Ty-Shon Alexander,ty-shon alexander,Basketball,true,false,{},false
3605,Tyler,Bey,Tyler Bey,tyler bey,Basketball,true,false,{},false
3606,Zeke,Nnaji,Zeke Nnaji,zeke nnaji,Basketball,true,false,{},false
3607,Xavier,Tillman,Xavier Tillman,xavier tillman,Basketball,true,false,{},false
3608,Will,Magnay,Will Magnay,will magnay,Basketball,true,false,{},false
3609,Vernon,Carey Jr.,Vernon Carey Jr.,vernon carey jr.,Basketball,true,false,{},false
3610,Udoka,Azubuike,Udoka Azubuike,udoka azubuike,Basketball,true,false,{},false
3611,Tyrese,Maxey,Tyrese Maxey,tyrese maxey,Basketball,true,false,{},false
3612,Tyrese,Haliburton,Tyrese Haliburton,tyrese haliburton,Basketball,true,false,{},false
3613,Tyrell,Terry,Tyrell Terry,tyrell terry,Basketball,true,false,{},false
3614,Robert,Franks,Robert Franks,robert franks,Basketball,true,false,{},false
3615,Reggie,Perry,Reggie Perry,reggie perry,Basketball,true,false,{},false
3616,R.J.,Hampton,R.J. Hampton,r.j. hampton,Basketball,true,false,{},false
3617,Robert,Woodard II,Robert Woodard II,robert woodard ii,Basketball,true,false,{},false
3618,Precious,Achiuwa,Precious Achiuwa,precious achiuwa,Basketball,true,false,{},false
3619,Payton,Pritchard,Payton Pritchard,payton pritchard,Basketball,true,false,{},false
3620,Paul,Reed,Paul Reed,paul reed,Basketball,true,false,{},false
3621,Patrick,Williams,Patrick Williams,patrick williams,Basketball,true,false,{},false
3622,Skylar,Mays,Skylar Mays,skylar mays,Basketball,true,false,{},false
3623,Sean,McDermott,Sean McDermott,sean mcdermott,Basketball,true,false,{},false
3624,Sam,Merrill,Sam Merrill,sam merrill,Basketball,true,false,{},false
3625,Saddiq,Bey,Saddiq Bey,saddiq bey,Basketball,true,false,{},false
3626,Saben,Lee,Saben Lee,saben lee,Basketball,true,false,{},false
3627,Onyeka,Okongwu,Onyeka Okongwu,onyeka okongwu,Basketball,true,false,{},false
3628,Kenyon,Martin Jr.,Kenyon Martin Jr.,kenyon martin jr.,Basketball,true,false,{},false
3629,Killian,Hayes,Killian Hayes,killian hayes,Basketball,true,false,{},false
3630,Killian,Tillie,Killian Tillie,killian tillie,Basketball,true,false,{},false
3631,Kira,Lewis Jr.,Kira Lewis Jr.,kira lewis jr.,Basketball,true,false,{},false
3632,Obi,Toppin,Obi Toppin,obi toppin,Basketball,true,false,{},false
3633,LaMelo,Ball,LaMelo Ball,lamelo ball,Basketball,true,false,{},false
3634,Lamar,Stevens,Lamar Stevens,lamar stevens,Basketball,true,false,{},false
3635,Josh,Green,Josh Green,josh green,Basketball,true,false,{},false
3636,Josh,Hall,Josh Hall,josh hall,Basketball,true,false,{},false
3637,Karim,Mane,Karim Mane,karim mane,Basketball,true,false,{},false
3638,Keljin,Blevins,Keljin Blevins,keljin blevins,Basketball,true,false,{},false
3639,Naji,Marshall,Naji Marshall,naji marshall,Basketball,true,false,{},false
3640,Nate,Darling,Nate Darling,nate darling,Basketball,true,false,{},false
3641,Nate,Hinton,Nate Hinton,nate hinton,Basketball,true,false,{},false
3642,Nick,Richards,Nick Richards,nick richards,Basketball,true,false,{},false
3643,Nico,Mannion,Nico Mannion,nico mannion,Basketball,true,false,{},false
3644,Nathan,Knight,Nathan Knight,nathan knight,Basketball,true,false,{},false
3645,Malachi,Flynn,Malachi Flynn,malachi flynn,Basketball,true,false,{},false
3646,Malik,Fitts,Malik Fitts,malik fitts,Basketball,true,false,{},false
3647,Mamadi,Diakite,Mamadi Diakite,mamadi diakite,Basketball,true,false,{},false
3648,Markus,Howard,Markus Howard,markus howard,Basketball,true,false,{},false
3649,Mason,Jones,Mason Jones,mason jones,Basketball,true,false,{},false
3650,Usman,Garuba,Usman Garuba,usman garuba,Basketball,true,false,{},false
3651,Vit,Krejci,Vit Krejci,vit krejci,Basketball,true,false,{},false
3652,Ziaire,Williams,Ziaire Williams,ziaire williams,Basketball,true,false,{},false
3653,Tyler,Hall,Tyler Hall,tyler hall,Basketball,true,false,{},false
3654,Zavier,Simpson,Zavier Simpson,zavier simpson,Basketball,true,false,{},false
3655,Yves,Pons,Yves Pons,yves pons,Basketball,true,false,{},false
3656,Xavier,Tillman Sr.,Xavier Tillman Sr.,xavier tillman sr.,Basketball,true,false,{},false
3657,Xavier,Sneed,Xavier Sneed,xavier sneed,Basketball,true,false,{},false
3658,Xavier,Moon,Xavier Moon,xavier moon,Basketball,true,false,{},false
3659,Evan,Mobley,Evan Mobley,evan mobley,Basketball,true,false,{},false
3660,Feron,Hunt,Feron Hunt,feron hunt,Basketball,true,false,{},false
3661,Franz,Wagner,Franz Wagner,franz wagner,Basketball,true,false,{},false
3662,Gabe,York,Gabe York,gabe york,Basketball,true,false,{},false
3663,Gabriel,Lundberg,Gabriel Lundberg,gabriel lundberg,Basketball,true,false,{},false
3664,Eugene,Omoruyi,Eugene Omoruyi,eugene omoruyi,Basketball,true,false,{},false
3665,Georgios,Kalaitzakis,Georgios Kalaitzakis,georgios kalaitzakis,Basketball,true,false,{},false
3666,Enes,Freedom,Enes Freedom,enes freedom,Basketball,true,false,{},false
3667,Duane,Washington Jr.,Duane Washington Jr.,duane washington jr.,Basketball,true,false,{},false
3668,Jalen,Green,Jalen Green,jalen green,Basketball,true,false,{},false
3669,Jalen,Johnson,Jalen Johnson,jalen johnson,Basketball,true,false,{},false
3670,Jalen,Suggs,Jalen Suggs,jalen suggs,Basketball,true,false,{},false
3671,James,Bouknight,James Bouknight,james bouknight,Basketball,true,false,{},false
3672,Jamorko,Pickett,Jamorko Pickett,jamorko pickett,Basketball,true,false,{},false
3673,Jared,Butler,Jared Butler,jared butler,Basketball,true,false,{},false
3674,Jarron,Cumberland,Jarron Cumberland,jarron cumberland,Basketball,true,false,{},false
3675,Jeff,Dowtin,Jeff Dowtin,jeff dowtin,Basketball,true,false,{},false
3676,Jaysean,Paige,Jaysean Paige,jaysean paige,Basketball,true,false,{},false
3677,Jay,Huff,Jay Huff,jay huff,Basketball,true,false,{},false
3678,Javonte,Smart,Javonte Smart,javonte smart,Basketball,true,false,{},false
3679,Javin,DeLaurier,Javin DeLaurier,javin delaurier,Basketball,true,false,{},false
3680,Jaime,Echenique,Jaime Echenique,jaime echenique,Basketball,true,false,{},false
3681,Isaiah,Livers,Isaiah Livers,isaiah livers,Basketball,true,false,{},false
3682,Isaiah,Jackson,Isaiah Jackson,isaiah jackson,Basketball,true,false,{},false
3683,Herbert,Jones,Herbert Jones,herbert jones,Basketball,true,false,{},false
3684,Hassani,Gravett,Hassani Gravett,hassani gravett,Basketball,true,false,{},false
3685,Greg,Brown III,Greg Brown III,greg brown iii,Basketball,true,false,{},false
3686,Isaiah,Todd,Isaiah Todd,isaiah todd,Basketball,true,false,{},false
3687,Jaden,Springer,Jaden Springer,jaden springer,Basketball,true,false,{},false
3688,JT,Thor,JT Thor,jt thor,Basketball,true,false,{},false
3689,Ish,Wainright,Ish Wainright,ish wainright,Basketball,true,false,{},false
3690,JaQuori,McLaughlin,JaQuori McLaughlin,jaquori mclaughlin,Basketball,true,false,{},false
3691,Charles,Bassey,Charles Bassey,charles bassey,Basketball,true,false,{},false
3692,Cat,Barber,Cat Barber,cat barber,Basketball,true,false,{},false
3693,Carlik,Jones,Carlik Jones,carlik jones,Basketball,true,false,{},false
3694,Cameron,McGriff,Cameron McGriff,cameron mcgriff,Basketball,true,false,{},false
3695,Cam,Thomas,Cam Thomas,cam thomas,Basketball,true,false,{},false
3696,Braxton,Key,Braxton Key,braxton key,Basketball,true,false,{},false
3697,Chaundee,Brown Jr.,Chaundee Brown Jr.,chaundee brown jr.,Basketball,true,false,{},false
3698,Cade,Cunningham,Cade Cunningham,cade cunningham,Basketball,true,false,{},false
3699,Daishen,Nix,Daishen Nix,daishen nix,Basketball,true,false,{},false
3700,Dalano,Banton,Dalano Banton,dalano banton,Basketball,true,false,{},false
3701,Craig,Sword,Craig Sword,craig sword,Basketball,true,false,{},false
3702,Chris,Duarte,Chris Duarte,chris duarte,Basketball,true,false,{},false
3703,Corey,Kispert,Corey Kispert,corey kispert,Basketball,true,false,{},false
3704,Brandon,Boston,Brandon Boston,brandon boston,Basketball,true,false,{},false
3705,David,Duke Jr.,David Duke Jr.,david duke jr.,Basketball,true,false,{},false
3706,Aaron,Henry,Aaron Henry,aaron henry,Basketball,true,false,{},false
3707,Davion,Mitchell,Davion Mitchell,davion mitchell,Basketball,true,false,{},false
3708,Aaron,Wiggins,Aaron Wiggins,aaron wiggins,Basketball,true,false,{},false
3709,Ade,Murkey,Ade Murkey,ade murkey,Basketball,true,false,{},false
3710,Ahmad,Caver,Ahmad Caver,ahmad caver,Basketball,true,false,{},false
3711,Day'Ron,Sharpe,Day'Ron Sharpe,day'ron sharpe,Basketball,true,false,{},false
3712,DeJon,Jarreau,DeJon Jarreau,dejon jarreau,Basketball,true,false,{},false
3713,Aleem,Ford,Aleem Ford,aleem ford,Basketball,true,false,{},false
3714,Ayo,Dosunmu,Ayo Dosunmu,ayo dosunmu,Basketball,true,false,{},false
3715,Bones,Hyland,Bones Hyland,bones hyland,Basketball,true,false,{},false
3716,Alekesej,Pokusevski,Alekesej Pokusevski,alekesej pokusevski,Basketball,true,false,{},false
3717,Arnoldas,Kulboka,Arnoldas Kulboka,arnoldas kulboka,Basketball,true,false,{},false
3718,Alperen,Sengun,Alperen Sengun,alperen sengun,Basketball,true,false,{},false
3719,Austin,Reaves,Austin Reaves,austin reaves,Basketball,true,false,{},false
3720,P.J.,Dozier,P.J. Dozier,p.j. dozier,Basketball,true,false,{},false
3721,Omer,Yurtseven,Omer Yurtseven,omer yurtseven,Basketball,true,false,{},false
3722,Olivier,Sarr,Olivier Sarr,olivier sarr,Basketball,true,false,{},false
3723,Nic,Claxton,Nic Claxton,nic claxton,Basketball,true,false,{},false
3724,Moses,Moody,Moses Moody,moses moody,Basketball,true,false,{},false
3725,Moses,Wright,Moses Wright,moses wright,Basketball,true,false,{},false
3726,Myles,Powell,Myles Powell,myles powell,Basketball,true,false,{},false
3727,Neemias,Queta,Neemias Queta,neemias queta,Basketball,true,false,{},false
3728,Paris,Bass,Paris Bass,paris bass,Basketball,true,false,{},false
3729,Rob,Edwards,Rob Edwards,rob edwards,Basketball,true,false,{},false
3730,RJ,Nembhard Jr.,RJ Nembhard Jr.,rj nembhard jr.,Basketball,true,false,{},false
3731,Petr,Cornelie,Petr Cornelie,petr cornelie,Basketball,true,false,{},false
3732,Quentin,Grimes,Quentin Grimes,quentin grimes,Basketball,true,false,{},false
3733,Mac,McClung,Mac McClung,mac mcclung,Basketball,true,false,{},false
3734,M.J.,Walker,M.J. Walker,m.j. walker,Basketball,true,false,{},false
3735,Luka,Garza,Luka Garza,luka garza,Basketball,true,false,{},false
3736,Lindy,Waters III,Lindy Waters III,lindy waters iii,Basketball,true,false,{},false
3737,Lindell,Wigginton,Lindell Wigginton,lindell wigginton,Basketball,true,false,{},false
3738,Leandro,Bolmaro,Leandro Bolmaro,leandro bolmaro,Basketball,true,false,{},false
3739,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,jeremiah robinson-earl,Basketball,true,false,{},false
3740,Malcolm,Hill,Malcolm Hill,malcolm hill,Basketball,true,false,{},false
